"Age","Gender","PID","MusExp","Rating","Track","Experiment","Scale"
29,"Female","E2_S4","Nonmusician",1,"Power","Exp2","FEAR"
29,"Female","E2_S4","Nonmusician",2,"Power","Exp2","POWER"
29,"Female","E2_S4","Nonmusician",2,"Power","Exp2","SURPRISE"
29,"Female","E2_S4","Nonmusician",1,"Surprise","Exp2","SADNESS"
29,"Female","E2_S4","Nonmusician",2,"Surprise","Exp2","CALMNESS"
29,"Female","E2_S4","Nonmusician",3,"Surprise","Exp2","JOY"
29,"Female","E2_S4","Nonmusician",1,"Surprise","Exp2","ANGER"
29,"Female","E2_S4","Nonmusician",1,"Surprise","Exp2","FEAR"
29,"Female","E2_S4","Nonmusician",3,"Surprise","Exp2","POWER"
29,"Female","E2_S4","Nonmusician",3,"Surprise","Exp2","SURPRISE"
26,"Female","E1_S5","Musician",5,"Sadness","Exp1","SADNESS"
26,"Female","E1_S5","Musician",5,"Sadness","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",2,"Sadness","Exp1","JOY"
26,"Female","E1_S5","Musician",2,"Sadness","Exp1","ANGER"
26,"Female","E1_S5","Musician",1,"Sadness","Exp1","FEAR"
26,"Female","E1_S5","Musician",1,"Sadness","Exp1","POWER"
26,"Female","E1_S5","Musician",1,"Sadness","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",1,"Joy","Exp1","SADNESS"
26,"Female","E1_S5","Musician",1,"Joy","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",5,"Joy","Exp1","JOY"
26,"Female","E1_S5","Musician",1,"Joy","Exp1","ANGER"
26,"Female","E1_S5","Musician",1,"Joy","Exp1","FEAR"
26,"Female","E1_S5","Musician",4,"Joy","Exp1","POWER"
26,"Female","E1_S5","Musician",5,"Joy","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",4,"Calmness","Exp1","SADNESS"
26,"Female","E1_S5","Musician",4,"Calmness","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",3,"Calmness","Exp1","JOY"
26,"Female","E1_S5","Musician",1,"Calmness","Exp1","ANGER"
26,"Female","E1_S5","Musician",1,"Calmness","Exp1","FEAR"
26,"Female","E1_S5","Musician",2,"Calmness","Exp1","POWER"
26,"Female","E1_S5","Musician",2,"Calmness","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",3,"Anger","Exp1","SADNESS"
26,"Female","E1_S5","Musician",3,"Anger","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",1,"Anger","Exp1","JOY"
26,"Female","E1_S5","Musician",4,"Anger","Exp1","ANGER"
26,"Female","E1_S5","Musician",4,"Anger","Exp1","FEAR"
26,"Female","E1_S5","Musician",5,"Anger","Exp1","POWER"
26,"Female","E1_S5","Musician",5,"Anger","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",3,"Fear","Exp1","SADNESS"
26,"Female","E1_S5","Musician",1,"Fear","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",1,"Fear","Exp1","JOY"
26,"Female","E1_S5","Musician",5,"Fear","Exp1","ANGER"
26,"Female","E1_S5","Musician",5,"Fear","Exp1","FEAR"
26,"Female","E1_S5","Musician",4,"Fear","Exp1","POWER"
26,"Female","E1_S5","Musician",5,"Fear","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",1,"Power","Exp1","SADNESS"
26,"Female","E1_S5","Musician",1,"Power","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",1,"Power","Exp1","JOY"
26,"Female","E1_S5","Musician",4,"Power","Exp1","ANGER"
26,"Female","E1_S5","Musician",4,"Power","Exp1","FEAR"
26,"Female","E1_S5","Musician",4,"Power","Exp1","POWER"
26,"Female","E1_S5","Musician",4,"Power","Exp1","SURPRISE"
26,"Female","E1_S5","Musician",4,"Surprise","Exp1","SADNESS"
26,"Female","E1_S5","Musician",2,"Surprise","Exp1","CALMNESS"
26,"Female","E1_S5","Musician",2,"Surprise","Exp1","JOY"
26,"Female","E1_S5","Musician",2,"Surprise","Exp1","ANGER"
26,"Female","E1_S5","Musician",3,"Surprise","Exp1","FEAR"
26,"Female","E1_S5","Musician",4,"Surprise","Exp1","POWER"
26,"Female","E1_S5","Musician",4,"Surprise","Exp1","SURPRISE"
26,"Female","E2_S5","Musician",4,"Sadness","Exp2","SADNESS"
26,"Female","E2_S5","Musician",4,"Sadness","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",2,"Sadness","Exp2","JOY"
26,"Female","E2_S5","Musician",2,"Sadness","Exp2","ANGER"
26,"Female","E2_S5","Musician",3,"Sadness","Exp2","FEAR"
26,"Female","E2_S5","Musician",2,"Sadness","Exp2","POWER"
26,"Female","E2_S5","Musician",4,"Sadness","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",1,"Joy","Exp2","SADNESS"
26,"Female","E2_S5","Musician",2,"Joy","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",4,"Joy","Exp2","JOY"
26,"Female","E2_S5","Musician",2,"Joy","Exp2","ANGER"
26,"Female","E2_S5","Musician",1,"Joy","Exp2","FEAR"
26,"Female","E2_S5","Musician",4,"Joy","Exp2","POWER"
26,"Female","E2_S5","Musician",4,"Joy","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",4,"Calmness","Exp2","SADNESS"
26,"Female","E2_S5","Musician",4,"Calmness","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",3,"Calmness","Exp2","JOY"
26,"Female","E2_S5","Musician",2,"Calmness","Exp2","ANGER"
26,"Female","E2_S5","Musician",2,"Calmness","Exp2","FEAR"
26,"Female","E2_S5","Musician",3,"Calmness","Exp2","POWER"
26,"Female","E2_S5","Musician",1,"Calmness","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","SADNESS"
26,"Female","E2_S5","Musician",1,"Anger","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","JOY"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","ANGER"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","FEAR"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","POWER"
26,"Female","E2_S5","Musician",4,"Anger","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",3,"Fear","Exp2","SADNESS"
26,"Female","E2_S5","Musician",2,"Fear","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",2,"Fear","Exp2","JOY"
26,"Female","E2_S5","Musician",4,"Fear","Exp2","ANGER"
26,"Female","E2_S5","Musician",4,"Fear","Exp2","FEAR"
26,"Female","E2_S5","Musician",4,"Fear","Exp2","POWER"
26,"Female","E2_S5","Musician",5,"Fear","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",4,"Power","Exp2","SADNESS"
26,"Female","E2_S5","Musician",3,"Power","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",2,"Power","Exp2","JOY"
26,"Female","E2_S5","Musician",3,"Power","Exp2","ANGER"
26,"Female","E2_S5","Musician",2,"Power","Exp2","FEAR"
26,"Female","E2_S5","Musician",1,"Power","Exp2","POWER"
26,"Female","E2_S5","Musician",3,"Power","Exp2","SURPRISE"
26,"Female","E2_S5","Musician",3,"Surprise","Exp2","SADNESS"
26,"Female","E2_S5","Musician",1,"Surprise","Exp2","CALMNESS"
26,"Female","E2_S5","Musician",4,"Surprise","Exp2","JOY"
26,"Female","E2_S5","Musician",3,"Surprise","Exp2","ANGER"
26,"Female","E2_S5","Musician",1,"Surprise","Exp2","FEAR"
26,"Female","E2_S5","Musician",4,"Surprise","Exp2","POWER"
26,"Female","E2_S5","Musician",5,"Surprise","Exp2","SURPRISE"
36,"Male","E1_S6","Nonmusician",4,"Sadness","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",2,"Sadness","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Sadness","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Sadness","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",1,"Sadness","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",1,"Sadness","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",1,"Sadness","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",5,"Joy","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",1,"Joy","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",3,"Calmness","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",1,"Calmness","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",1,"Anger","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",1,"Anger","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Anger","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",3,"Anger","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",5,"Anger","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",2,"Anger","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",1,"Anger","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",1,"Fear","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",1,"Fear","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Fear","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Fear","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",3,"Fear","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",1,"Fear","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",4,"Fear","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",1,"Power","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",1,"Power","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Power","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Power","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",2,"Power","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",1,"Power","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",2,"Power","Exp1","SURPRISE"
36,"Male","E1_S6","Nonmusician",2,"Surprise","Exp1","SADNESS"
36,"Male","E1_S6","Nonmusician",1,"Surprise","Exp1","CALMNESS"
36,"Male","E1_S6","Nonmusician",1,"Surprise","Exp1","JOY"
36,"Male","E1_S6","Nonmusician",1,"Surprise","Exp1","ANGER"
36,"Male","E1_S6","Nonmusician",2,"Surprise","Exp1","FEAR"
36,"Male","E1_S6","Nonmusician",2,"Surprise","Exp1","POWER"
36,"Male","E1_S6","Nonmusician",2,"Surprise","Exp1","SURPRISE"
36,"Male","E2_S6","Nonmusician",4,"Sadness","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",2,"Sadness","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",1,"Sadness","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Sadness","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",1,"Sadness","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",1,"Sadness","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",1,"Sadness","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",1,"Joy","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",1,"Joy","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",4,"Joy","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Joy","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",1,"Joy","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",2,"Joy","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",2,"Joy","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",2,"Calmness","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",1,"Calmness","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",2,"Calmness","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Calmness","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",1,"Calmness","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",1,"Calmness","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",1,"Calmness","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",1,"Anger","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",1,"Anger","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",1,"Anger","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Anger","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",3,"Anger","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",1,"Anger","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",2,"Anger","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",1,"Fear","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",1,"Fear","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",1,"Fear","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Fear","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",2,"Fear","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",2,"Fear","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",2,"Fear","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",1,"Power","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",2,"Power","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",4,"Power","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Power","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",1,"Power","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",1,"Power","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",1,"Power","Exp2","SURPRISE"
36,"Male","E2_S6","Nonmusician",1,"Surprise","Exp2","SADNESS"
36,"Male","E2_S6","Nonmusician",1,"Surprise","Exp2","CALMNESS"
36,"Male","E2_S6","Nonmusician",4,"Surprise","Exp2","JOY"
36,"Male","E2_S6","Nonmusician",1,"Surprise","Exp2","ANGER"
36,"Male","E2_S6","Nonmusician",1,"Surprise","Exp2","FEAR"
36,"Male","E2_S6","Nonmusician",3,"Surprise","Exp2","POWER"
36,"Male","E2_S6","Nonmusician",1,"Surprise","Exp2","SURPRISE"
61,"Female","E1_S7","Nonmusician",5,"Sadness","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",2,"Sadness","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",1,"Sadness","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",1,"Sadness","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",2,"Sadness","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",1,"Sadness","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",1,"Sadness","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",1,"Joy","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",4,"Joy","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",4,"Joy","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",1,"Joy","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",1,"Joy","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",3,"Joy","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",2,"Joy","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",2,"Calmness","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",4,"Calmness","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",2,"Calmness","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",1,"Calmness","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",1,"Calmness","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",1,"Calmness","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",1,"Calmness","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",4,"Anger","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",1,"Anger","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",1,"Anger","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",2,"Anger","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",2,"Anger","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",1,"Anger","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",1,"Anger","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",1,"Fear","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",1,"Fear","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",1,"Fear","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",2,"Fear","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",2,"Fear","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",1,"Fear","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",2,"Fear","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",1,"Power","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",1,"Power","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",4,"Power","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",1,"Power","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",2,"Power","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",2,"Power","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",2,"Power","Exp1","SURPRISE"
61,"Female","E1_S7","Nonmusician",2,"Surprise","Exp1","SADNESS"
61,"Female","E1_S7","Nonmusician",1,"Surprise","Exp1","CALMNESS"
61,"Female","E1_S7","Nonmusician",1,"Surprise","Exp1","JOY"
61,"Female","E1_S7","Nonmusician",1,"Surprise","Exp1","ANGER"
61,"Female","E1_S7","Nonmusician",2,"Surprise","Exp1","FEAR"
61,"Female","E1_S7","Nonmusician",1,"Surprise","Exp1","POWER"
61,"Female","E1_S7","Nonmusician",1,"Surprise","Exp1","SURPRISE"
61,"Female","E2_S7","Nonmusician",4,"Sadness","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",4,"Sadness","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",1,"Sadness","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Sadness","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",2,"Sadness","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",1,"Sadness","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",1,"Sadness","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",1,"Joy","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",1,"Joy","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",4,"Joy","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Joy","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",1,"Joy","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",4,"Joy","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",4,"Joy","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",2,"Calmness","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",1,"Calmness","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",2,"Calmness","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Calmness","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",1,"Calmness","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",2,"Calmness","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",2,"Calmness","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",2,"Anger","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",1,"Anger","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",2,"Anger","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Anger","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",2,"Anger","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",1,"Anger","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",1,"Anger","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",2,"Fear","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",1,"Fear","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",1,"Fear","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",2,"Fear","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",2,"Fear","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",1,"Fear","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",1,"Fear","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",1,"Power","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",2,"Power","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",2,"Power","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Power","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",1,"Power","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",2,"Power","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",2,"Power","Exp2","SURPRISE"
61,"Female","E2_S7","Nonmusician",1,"Surprise","Exp2","SADNESS"
61,"Female","E2_S7","Nonmusician",1,"Surprise","Exp2","CALMNESS"
61,"Female","E2_S7","Nonmusician",4,"Surprise","Exp2","JOY"
61,"Female","E2_S7","Nonmusician",1,"Surprise","Exp2","ANGER"
61,"Female","E2_S7","Nonmusician",1,"Surprise","Exp2","FEAR"
61,"Female","E2_S7","Nonmusician",4,"Surprise","Exp2","POWER"
61,"Female","E2_S7","Nonmusician",3,"Surprise","Exp2","SURPRISE"
30,"Male","E1_S8","Nonmusician",5,"Sadness","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",3,"Sadness","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",1,"Sadness","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Sadness","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",3,"Sadness","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",1,"Sadness","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",3,"Sadness","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",1,"Joy","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",3,"Joy","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",5,"Joy","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Joy","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",1,"Joy","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",3,"Joy","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",2,"Joy","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",4,"Calmness","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",4,"Calmness","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",2,"Calmness","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Calmness","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",2,"Calmness","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",2,"Calmness","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",2,"Calmness","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",1,"Anger","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",2,"Anger","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",2,"Anger","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Anger","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",2,"Anger","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",2,"Anger","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",3,"Anger","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",1,"Fear","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",2,"Fear","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",3,"Fear","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Fear","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",2,"Fear","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",2,"Fear","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",2,"Fear","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",1,"Power","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",2,"Power","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",3,"Power","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Power","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",1,"Power","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",3,"Power","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",2,"Power","Exp1","SURPRISE"
30,"Male","E1_S8","Nonmusician",2,"Surprise","Exp1","SADNESS"
30,"Male","E1_S8","Nonmusician",2,"Surprise","Exp1","CALMNESS"
30,"Male","E1_S8","Nonmusician",3,"Surprise","Exp1","JOY"
30,"Male","E1_S8","Nonmusician",1,"Surprise","Exp1","ANGER"
30,"Male","E1_S8","Nonmusician",2,"Surprise","Exp1","FEAR"
30,"Male","E1_S8","Nonmusician",2,"Surprise","Exp1","POWER"
30,"Male","E1_S8","Nonmusician",2,"Surprise","Exp1","SURPRISE"
30,"Male","E2_S8","Nonmusician",4,"Sadness","Exp2","SADNESS"
30,"Male","E2_S8","Nonmusician",2,"Sadness","Exp2","CALMNESS"
30,"Male","E2_S8","Nonmusician",1,"Sadness","Exp2","JOY"
30,"Male","E2_S8","Nonmusician",2,"Sadness","Exp2","ANGER"
30,"Male","E2_S8","Nonmusician",3,"Sadness","Exp2","FEAR"
30,"Male","E2_S8","Nonmusician",1,"Sadness","Exp2","POWER"
30,"Male","E2_S8","Nonmusician",3,"Sadness","Exp2","SURPRISE"
30,"Male","E2_S8","Nonmusician",1,"Joy","Exp2","SADNESS"
30,"Male","E2_S8","Nonmusician",1,"Joy","Exp2","CALMNESS"
30,"Male","E2_S8","Nonmusician",5,"Joy","Exp2","JOY"
30,"Male","E2_S8","Nonmusician",1,"Joy","Exp2","ANGER"
30,"Male","E2_S8","Nonmusician",1,"Joy","Exp2","FEAR"
30,"Male","E2_S8","Nonmusician",4,"Joy","Exp2","POWER"
30,"Male","E2_S8","Nonmusician",2,"Joy","Exp2","SURPRISE"
30,"Male","E2_S8","Nonmusician",2,"Calmness","Exp2","SADNESS"
30,"Male","E2_S8","Nonmusician",4,"Calmness","Exp2","CALMNESS"
30,"Male","E2_S8","Nonmusician",3,"Calmness","Exp2","JOY"
30,"Male","E2_S8","Nonmusician",1,"Calmness","Exp2","ANGER"
30,"Male","E2_S8","Nonmusician",2,"Calmness","Exp2","FEAR"
30,"Male","E2_S8","Nonmusician",2,"Calmness","Exp2","POWER"
30,"Male","E2_S8","Nonmusician",2,"Calmness","Exp2","SURPRISE"
30,"Male","E2_S8","Nonmusician",2,"Anger","Exp2","SADNESS"
30,"Male","E2_S8","Nonmusician",2,"Anger","Exp2","CALMNESS"
30,"Male","E2_S8","Nonmusician",1,"Anger","Exp2","JOY"
